,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
2174,Latvia,LVA,2021-02-13,37371.0,21134.0,16237.0,749.0,1.98,1.12,0.86,397.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Service
2175,Latvia,LVA,2021-02-14,37392.0,21135.0,16257.0,734.0,1.98,1.12,0.86,389.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Service
2176,Latvia,LVA,2021-02-15,38261.0,21850.0,16411.0,800.0,2.03,1.16,0.87,424.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Service
2177,Latvia,LVA,2021-02-16,39630.0,23152.0,16478.0,969.0,2.1,1.23,0.87,514.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Service
2178,Latvia,LVA,2021-02-17,41622.0,24966.0,16656.0,1165.0,2.21,1.32,0.88,618.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Service
2179,Latvia,LVA,2021-02-18,43160.0,26451.0,16709.0,1131.0,2.29,1.4,0.89,600.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Service
2180,Latvia,LVA,2021-02-19,44479.0,27715.0,16764.0,1072.0,2.36,1.47,0.89,568.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Service
2181,Latvia,LVA,2021-02-20,45248.0,28466.0,16782.0,1125.0,2.4,1.51,0.89,596.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Service
2182,Latvia,LVA,2021-02-21,0.0,29275.0,0.0,1299.0,0.0,1.55,0.0,689.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Service
2183,Latvia,LVA,2021-02-22,47718.0,30905.0,16813.0,1351.0,2.53,1.64,0.89,716.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Service
2184,Latvia,LVA,2021-02-23,49834.0,32990.0,16844.0,1458.0,2.64,1.75,0.89,773.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Service
2185,Lebanon,LBN,2021-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Government of Lebanon
2186,Lebanon,LBN,2021-02-14,0.0,0.0,0.0,1811.0,0.0,0.0,0.0,265.0,Pfizer/BioNTech,Government of Lebanon
2187,Lebanon,LBN,2021-02-15,0.0,0.0,0.0,1811.0,0.0,0.0,0.0,265.0,Pfizer/BioNTech,Government of Lebanon
2188,Lebanon,LBN,2021-02-16,0.0,0.0,0.0,1811.0,0.0,0.0,0.0,265.0,Pfizer/BioNTech,Government of Lebanon
2189,Lebanon,LBN,2021-02-17,0.0,0.0,0.0,1811.0,0.0,0.0,0.0,265.0,Pfizer/BioNTech,Government of Lebanon
2190,Lebanon,LBN,2021-02-18,0.0,0.0,0.0,1811.0,0.0,0.0,0.0,265.0,Pfizer/BioNTech,Government of Lebanon
2191,Lebanon,LBN,2021-02-19,0.0,0.0,0.0,1811.0,0.0,0.0,0.0,265.0,Pfizer/BioNTech,Government of Lebanon
2192,Lebanon,LBN,2021-02-20,12677.0,0.0,0.0,1811.0,0.19,0.0,0.0,265.0,Pfizer/BioNTech,Government of Lebanon
2193,Lebanon,LBN,2021-02-21,12718.0,0.0,0.0,1558.0,0.19,0.0,0.0,228.0,Pfizer/BioNTech,Government of Lebanon
2194,Lebanon,LBN,2021-02-22,14905.0,0.0,0.0,1612.0,0.22,0.0,0.0,236.0,Pfizer/BioNTech,Government of Lebanon
2195,Lebanon,LBN,2021-02-23,19394.0,0.0,0.0,1994.0,0.28,0.0,0.0,292.0,Pfizer/BioNTech,Government of Lebanon
2196,Liechtenstein,LIE,2021-02-03,833.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2197,Liechtenstein,LIE,2021-02-04,0.0,0.0,0.0,26.0,0.0,0.0,0.0,682.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2198,Liechtenstein,LIE,2021-02-05,0.0,0.0,0.0,26.0,0.0,0.0,0.0,682.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2199,Liechtenstein,LIE,2021-02-06,0.0,0.0,0.0,26.0,0.0,0.0,0.0,682.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2200,Liechtenstein,LIE,2021-02-07,0.0,0.0,0.0,26.0,0.0,0.0,0.0,682.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2201,Liechtenstein,LIE,2021-02-08,0.0,0.0,0.0,26.0,0.0,0.0,0.0,682.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2202,Liechtenstein,LIE,2021-02-09,0.0,0.0,0.0,26.0,0.0,0.0,0.0,682.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2203,Liechtenstein,LIE,2021-02-10,1018.0,0.0,0.0,26.0,2.67,0.0,0.0,682.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2204,Liechtenstein,LIE,2021-02-11,0.0,0.0,0.0,28.0,0.0,0.0,0.0,734.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2205,Liechtenstein,LIE,2021-02-12,0.0,0.0,0.0,29.0,0.0,0.0,0.0,760.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2206,Liechtenstein,LIE,2021-02-13,0.0,0.0,0.0,31.0,0.0,0.0,0.0,813.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2207,Liechtenstein,LIE,2021-02-14,1165.0,0.0,0.0,32.0,3.05,0.0,0.0,839.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2208,Liechtenstein,LIE,2021-02-15,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1180.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2209,Liechtenstein,LIE,2021-02-16,0.0,0.0,0.0,57.0,0.0,0.0,0.0,1495.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2210,Liechtenstein,LIE,2021-02-17,1504.0,0.0,0.0,69.0,3.94,0.0,0.0,1809.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2211,Liechtenstein,LIE,2021-02-18,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1967.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2212,Liechtenstein,LIE,2021-02-19,0.0,0.0,0.0,81.0,0.0,0.0,0.0,2124.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2213,Liechtenstein,LIE,2021-02-20,0.0,0.0,0.0,87.0,0.0,0.0,0.0,2281.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2214,Liechtenstein,LIE,2021-02-21,1812.0,0.0,0.0,92.0,4.75,0.0,0.0,2412.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
2215,Lithuania,LTU,2020-12-27,2418.0,2418.0,0.0,0.0,0.09,0.09,0.0,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2216,Lithuania,LTU,2020-12-28,5203.0,5203.0,0.0,2785.0,0.19,0.19,0.0,1023.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2217,Lithuania,LTU,2020-12-29,8189.0,8189.0,0.0,2886.0,0.3,0.3,0.0,1060.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2218,Lithuania,LTU,2020-12-30,9722.0,9722.0,0.0,2435.0,0.36,0.36,0.0,894.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2219,Lithuania,LTU,2020-12-31,9747.0,9747.0,0.0,1832.0,0.36,0.36,0.0,673.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2220,Lithuania,LTU,2021-01-01,0.0,0.0,0.0,1491.0,0.0,0.0,0.0,548.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2221,Lithuania,LTU,2021-01-02,0.0,0.0,0.0,1263.0,0.0,0.0,0.0,464.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2222,Lithuania,LTU,2021-01-03,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,404.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2223,Lithuania,LTU,2021-01-04,0.0,0.0,0.0,720.0,0.0,0.0,0.0,264.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2224,Lithuania,LTU,2021-01-05,10369.0,10369.0,0.0,311.0,0.38,0.38,0.0,114.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2225,Lithuania,LTU,2021-01-06,13866.0,13866.0,0.0,592.0,0.51,0.51,0.0,217.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2226,Lithuania,LTU,2021-01-07,18020.0,18020.0,0.0,1182.0,0.66,0.66,0.0,434.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2227,Lithuania,LTU,2021-01-08,23190.0,23190.0,0.0,1903.0,0.85,0.85,0.0,699.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2228,Lithuania,LTU,2021-01-09,23494.0,23494.0,0.0,1928.0,0.86,0.86,0.0,708.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2229,Lithuania,LTU,2021-01-10,23497.0,23497.0,0.0,1911.0,0.86,0.86,0.0,702.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2230,Lithuania,LTU,2021-01-11,25704.0,25704.0,0.0,2208.0,0.94,0.94,0.0,811.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2231,Lithuania,LTU,2021-01-12,27789.0,27789.0,0.0,2489.0,1.02,1.02,0.0,914.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2232,Lithuania,LTU,2021-01-13,33935.0,33935.0,0.0,2867.0,1.25,1.25,0.0,1053.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2233,Lithuania,LTU,2021-01-14,42560.0,42560.0,0.0,3506.0,1.56,1.56,0.0,1288.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2234,Lithuania,LTU,2021-01-15,49825.0,49825.0,0.0,3805.0,1.83,1.83,0.0,1398.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2235,Lithuania,LTU,2021-01-16,50921.0,50921.0,0.0,3918.0,1.87,1.87,0.0,1439.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2236,Lithuania,LTU,2021-01-17,52052.0,50963.0,1089.0,4079.0,1.91,1.87,0.04,1498.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2237,Lithuania,LTU,2021-01-18,56551.0,53789.0,2762.0,4407.0,2.08,1.98,0.1,1619.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2238,Lithuania,LTU,2021-01-19,62836.0,56165.0,6671.0,5007.0,2.31,2.06,0.25,1839.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2239,Lithuania,LTU,2021-01-20,66305.0,57802.0,8503.0,4624.0,2.44,2.12,0.31,1699.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2240,Lithuania,LTU,2021-01-21,67854.0,58714.0,9140.0,3613.0,2.49,2.16,0.34,1327.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2241,Lithuania,LTU,2021-01-22,68247.0,59037.0,9210.0,2632.0,2.51,2.17,0.34,967.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2242,Lithuania,LTU,2021-01-23,68255.0,59045.0,9210.0,2476.0,2.51,2.17,0.34,910.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2243,Lithuania,LTU,2021-01-24,0.0,0.0,0.0,2322.0,0.0,0.0,0.0,853.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2244,Lithuania,LTU,2021-01-25,68357.0,59147.0,9210.0,1687.0,2.51,2.17,0.34,620.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2245,Lithuania,LTU,2021-01-26,71458.0,61618.0,9840.0,1232.0,2.62,2.26,0.36,453.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2246,Lithuania,LTU,2021-01-27,78351.0,65457.0,12894.0,1721.0,2.88,2.4,0.47,632.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2247,Lithuania,LTU,2021-01-28,85419.0,68839.0,16580.0,2509.0,3.14,2.53,0.61,922.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2248,Lithuania,LTU,2021-01-29,93455.0,71813.0,21642.0,3601.0,3.43,2.64,0.79,1323.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2249,Lithuania,LTU,2021-01-30,94082.0,72007.0,22075.0,3690.0,3.46,2.65,0.81,1355.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2250,Lithuania,LTU,2021-01-31,94090.0,72015.0,22075.0,3683.0,3.46,2.65,0.81,1353.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2251,Lithuania,LTU,2021-02-01,96973.0,73067.0,23906.0,4088.0,3.56,2.68,0.88,1502.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2252,Lithuania,LTU,2021-02-02,100834.0,74724.0,26110.0,4197.0,3.7,2.74,0.96,1542.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2253,Lithuania,LTU,2021-02-03,107502.0,76351.0,31151.0,4164.0,3.95,2.8,1.14,1530.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2254,Lithuania,LTU,2021-02-04,117271.0,77880.0,39391.0,4550.0,4.31,2.86,1.45,1671.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2255,Lithuania,LTU,2021-02-05,124495.0,78841.0,45654.0,4434.0,4.57,2.9,1.68,1629.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2256,Lithuania,LTU,2021-02-06,125220.0,78910.0,46310.0,4448.0,4.6,2.9,1.7,1634.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2257,Lithuania,LTU,2021-02-07,125317.0,78913.0,46404.0,4461.0,4.6,2.9,1.7,1639.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2258,Lithuania,LTU,2021-02-08,127969.0,79144.0,48825.0,4428.0,4.7,2.91,1.79,1627.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2259,Lithuania,LTU,2021-02-09,130816.0,80222.0,50594.0,4283.0,4.81,2.95,1.86,1573.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2260,Lithuania,LTU,2021-02-10,136905.0,84689.0,52216.0,4200.0,5.03,3.11,1.92,1543.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2261,Lithuania,LTU,2021-02-11,145896.0,92376.0,53520.0,4089.0,5.36,3.39,1.97,1502.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2262,Lithuania,LTU,2021-02-12,153146.0,98649.0,54497.0,4093.0,5.63,3.62,2.0,1504.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2263,Lithuania,LTU,2021-02-13,153591.0,99094.0,54497.0,4053.0,5.64,3.64,2.0,1489.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2264,Lithuania,LTU,2021-02-14,0.0,0.0,0.0,4370.0,0.0,0.0,0.0,1605.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2265,Lithuania,LTU,2021-02-15,158216.0,103026.0,55190.0,4321.0,5.81,3.78,2.03,1587.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2266,Lithuania,LTU,2021-02-16,158747.0,103347.0,55400.0,3990.0,5.83,3.8,2.04,1466.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2267,Lithuania,LTU,2021-02-17,166855.0,107679.0,59176.0,4279.0,6.13,3.96,2.17,1572.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2268,Lithuania,LTU,2021-02-18,177960.0,114108.0,63852.0,4581.0,6.54,4.19,2.35,1683.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2269,Lithuania,LTU,2021-02-19,188245.0,121120.0,67125.0,5014.0,6.91,4.45,2.47,1842.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2270,Lithuania,LTU,2021-02-20,189256.0,122069.0,67187.0,5095.0,6.95,4.48,2.47,1872.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2271,Lithuania,LTU,2021-02-21,0.0,0.0,0.0,5144.0,0.0,0.0,0.0,1890.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2272,Lithuania,LTU,2021-02-22,194574.0,125834.0,68740.0,5194.0,7.15,4.62,2.53,1908.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2273,Lithuania,LTU,2021-02-23,202733.0,132888.0,69845.0,6284.0,7.45,4.88,2.57,2308.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
2274,Luxembourg,LUX,2020-12-30,1200.0,1200.0,0.0,0.0,0.19,0.19,0.0,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2275,Luxembourg,LUX,2020-12-31,0.0,0.0,0.0,62.0,0.0,0.0,0.0,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2276,Luxembourg,LUX,2021-01-01,0.0,0.0,0.0,62.0,0.0,0.0,0.0,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2277,Luxembourg,LUX,2021-01-02,0.0,0.0,0.0,62.0,0.0,0.0,0.0,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2278,Luxembourg,LUX,2021-01-03,0.0,0.0,0.0,62.0,0.0,0.0,0.0,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2279,Luxembourg,LUX,2021-01-04,0.0,0.0,0.0,62.0,0.0,0.0,0.0,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2280,Luxembourg,LUX,2021-01-05,0.0,0.0,0.0,62.0,0.0,0.0,0.0,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2281,Luxembourg,LUX,2021-01-06,0.0,0.0,0.0,62.0,0.0,0.0,0.0,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2282,Luxembourg,LUX,2021-01-07,0.0,0.0,0.0,62.0,0.0,0.0,0.0,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2283,Luxembourg,LUX,2021-01-08,0.0,0.0,0.0,62.0,0.0,0.0,0.0,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2284,Luxembourg,LUX,2021-01-09,0.0,0.0,0.0,62.0,0.0,0.0,0.0,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2285,Luxembourg,LUX,2021-01-10,0.0,0.0,0.0,62.0,0.0,0.0,0.0,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2286,Luxembourg,LUX,2021-01-11,1943.0,1943.0,0.0,62.0,0.31,0.31,0.0,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2287,Luxembourg,LUX,2021-01-12,2372.0,2372.0,0.0,114.0,0.38,0.38,0.0,182.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2288,Luxembourg,LUX,2021-01-13,2871.0,2871.0,0.0,177.0,0.46,0.46,0.0,283.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2289,Luxembourg,LUX,2021-01-14,3233.0,3233.0,0.0,220.0,0.52,0.52,0.0,351.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2290,Luxembourg,LUX,2021-01-15,0.0,0.0,0.0,236.0,0.0,0.0,0.0,377.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2291,Luxembourg,LUX,2021-01-16,0.0,0.0,0.0,252.0,0.0,0.0,0.0,403.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2292,Luxembourg,LUX,2021-01-17,3755.0,3755.0,0.0,268.0,0.6,0.6,0.0,428.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2293,Luxembourg,LUX,2021-01-18,4569.0,4569.0,0.0,375.0,0.73,0.73,0.0,599.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2294,Luxembourg,LUX,2021-01-19,5294.0,5294.0,0.0,417.0,0.85,0.85,0.0,666.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2295,Luxembourg,LUX,2021-01-20,6193.0,6193.0,0.0,475.0,0.99,0.99,0.0,759.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2296,Luxembourg,LUX,2021-01-21,6897.0,6897.0,0.0,523.0,1.1,1.1,0.0,835.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2297,Luxembourg,LUX,2021-01-22,0.0,0.0,0.0,558.0,0.0,0.0,0.0,891.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2298,Luxembourg,LUX,2021-01-23,0.0,0.0,0.0,592.0,0.0,0.0,0.0,946.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2299,Luxembourg,LUX,2021-01-24,0.0,0.0,0.0,626.0,0.0,0.0,0.0,1000.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2300,Luxembourg,LUX,2021-01-25,8554.0,7309.0,1245.0,569.0,1.37,1.17,0.2,909.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2301,Luxembourg,LUX,2021-01-26,9525.0,8280.0,1245.0,604.0,1.52,1.32,0.2,965.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2302,Luxembourg,LUX,2021-01-27,10449.0,9107.0,1342.0,608.0,1.67,1.45,0.21,971.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2303,Luxembourg,LUX,2021-01-28,11373.0,9890.0,1483.0,639.0,1.82,1.58,0.24,1021.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2304,Luxembourg,LUX,2021-01-29,0.0,0.0,0.0,630.0,0.0,0.0,0.0,1006.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2305,Luxembourg,LUX,2021-01-30,0.0,0.0,0.0,622.0,0.0,0.0,0.0,994.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2306,Luxembourg,LUX,2021-01-31,12428.0,10748.0,1680.0,613.0,1.99,1.72,0.27,979.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2307,Luxembourg,LUX,2021-02-01,13241.0,11336.0,1905.0,670.0,2.12,1.81,0.3,1070.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2308,Luxembourg,LUX,2021-02-02,14252.0,11925.0,2327.0,675.0,2.28,1.91,0.37,1078.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2309,Luxembourg,LUX,2021-02-03,15407.0,12597.0,2810.0,708.0,2.46,2.01,0.45,1131.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2310,Luxembourg,LUX,2021-02-04,16419.0,13256.0,3163.0,721.0,2.62,2.12,0.51,1152.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2311,Luxembourg,LUX,2021-02-05,0.0,0.0,0.0,728.0,0.0,0.0,0.0,1163.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2312,Luxembourg,LUX,2021-02-06,0.0,0.0,0.0,736.0,0.0,0.0,0.0,1176.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2313,Luxembourg,LUX,2021-02-07,17628.0,13940.0,3688.0,743.0,2.82,2.23,0.59,1187.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2314,Luxembourg,LUX,2021-02-08,18139.0,14089.0,4050.0,700.0,2.9,2.25,0.65,1118.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2315,Luxembourg,LUX,2021-02-09,18653.0,14227.0,4426.0,629.0,2.98,2.27,0.71,1005.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2316,Luxembourg,LUX,2021-02-10,19923.0,15052.0,4871.0,645.0,3.18,2.4,0.78,1030.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2317,Luxembourg,LUX,2021-02-11,21390.0,16131.0,5259.0,710.0,3.42,2.58,0.84,1134.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2318,Luxembourg,LUX,2021-02-12,0.0,0.0,0.0,724.0,0.0,0.0,0.0,1157.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2319,Luxembourg,LUX,2021-02-13,0.0,0.0,0.0,738.0,0.0,0.0,0.0,1179.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2320,Luxembourg,LUX,2021-02-14,22895.0,17257.0,5638.0,752.0,3.66,2.76,0.9,1201.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2321,Luxembourg,LUX,2021-02-15,24024.0,18055.0,5969.0,841.0,3.84,2.88,0.95,1344.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2322,Luxembourg,LUX,2021-02-16,25918.0,19622.0,6296.0,1038.0,4.14,3.13,1.01,1658.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
2323,Luxembourg,LUX,2021-02-17,27119.0,20605.0,6514.0,1028.0,4.33,3.29,1.04,1642.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
